2020-09-28T09:27:12.648420,GigabitEthernet0/7,114682532,92353396
2020-09-28T09:27:17.987999,GigabitEthernet0/7,115380852,93050865
2020-09-28T09:27:23.283232,GigabitEthernet0/7,116093934,93763995
2020-09-28T09:27:28.561141,GigabitEthernet0/7,116914866,94583693
2020-09-28T09:27:33.851736,GigabitEthernet0/7,117730430,95401989
2020-09-28T09:27:39.550062,GigabitEthernet0/7,118574225,96384499
2020-09-28T09:27:44.710449,GigabitEthernet0/7,119389740,97058771
2020-09-28T09:27:50.118017,GigabitEthernet0/7,120222750,97894513
2020-09-28T09:27:55.365760,GigabitEthernet0/7,121024894,98700791
2020-09-28T09:28:00.627174,GigabitEthernet0/7,121746028,99416605
2020-09-28T09:28:06.010211,GigabitEthernet0/7,122562934,100236303
2020-09-28T09:28:11.317431,GigabitEthernet0/7,123493058,101175869
2020-09-28T09:28:16.531877,GigabitEthernet0/7,124199776,101879665
2020-09-28T09:28:21.887044,GigabitEthernet0/7,124911516,102582059
2020-09-28T09:28:27.061492,GigabitEthernet0/7,125621914,103291163
2020-09-28T09:28:32.510746,GigabitEthernet0/7,126332312,104002052
2020-09-28T09:28:37.820046,GigabitEthernet0/7,127046736,104721892
2020-09-28T09:28:42.956666,GigabitEthernet0/7,127757134,105428372
2020-09-28T09:28:48.313057,GigabitEthernet0/7,128471558,106141502
2020-09-28T09:28:53.711677,GigabitEthernet0/7,129187324,106857376
2020-09-28T09:28:58.908737,GigabitEthernet0/7,129899064,107570506
2020-09-28T09:29:04.310087,GigabitEthernet0/7,130609462,108281012
2020-09-28T09:29:09.623216,GigabitEthernet0/7,131325228,108999510
2020-09-28T09:29:14.787524,GigabitEthernet0/7,132028916,109700622
2020-09-28T09:29:20.157984,GigabitEthernet0/7,132746024,110421804
2020-09-28T09:29:25.502601,GigabitEthernet0/7,133448370,111121514
2020-09-28T09:29:30.759253,GigabitEthernet0/7,134174872,111845440
2020-09-28T09:29:36.103374,GigabitEthernet0/7,134881590,112565280
2020-09-28T09:29:41.267336,GigabitEthernet0/7,135587962,113258723
2020-09-28T09:29:46.656787,GigabitEthernet0/7,136299702,113974537
2020-09-28T09:29:51.956320,GigabitEthernet0/7,137010100,114694437
2020-09-28T09:29:57.246897,GigabitEthernet0/7,137716472,115388779
2020-09-28T09:30:02.456483,GigabitEthernet0/7,138432238,116104653
2020-09-28T09:30:07.726716,GigabitEthernet0/7,139135926,116808389
2020-09-28T09:30:13.017014,GigabitEthernet0/7,139850350,117521579
2020-09-28T09:30:18.296481,GigabitEthernet0/7,140551354,118223973
2020-09-28T09:30:23.667249,GigabitEthernet0/7,141261752,118935761
2020-09-28T09:30:28.830422,GigabitEthernet0/7,141974834,119646267
2020-09-28T09:30:34.207189,GigabitEthernet0/7,142690600,120363423
2020-09-28T09:30:39.531064,GigabitEthernet0/7,143400998,121075654
2020-09-28T09:30:44.763679,GigabitEthernet0/7,144111396,121783416
2020-09-28T09:30:50.081719,GigabitEthernet0/7,144821794,122497948
2020-09-28T09:30:55.335920,GigabitEthernet0/7,145501326,123173502
2020-09-28T09:31:00.752793,GigabitEthernet0/7,146101680,123775306
2020-09-28T09:31:05.923928,GigabitEthernet0/7,146742640,124414626
2020-09-28T09:31:11.235950,GigabitEthernet0/7,147454380,125130440
2020-09-28T09:31:16.514638,GigabitEthernet0/7,148166120,125838262
2020-09-28T09:31:21.918060,GigabitEthernet0/7,148875176,126551392
2020-09-28T09:31:27.115569,GigabitEthernet0/7,149592284,127263240
2020-09-28T09:31:32.373282,GigabitEthernet0/7,150293288,127968318
2020-09-28T09:31:37.726584,GigabitEthernet0/7,151014422,128688218
2020-09-28T09:31:43.011958,GigabitEthernet0/7,151716768,129390995
2020-09-28T09:31:48.225757,GigabitEthernet0/7,152425824,130098817
2020-09-28T09:31:53.655105,GigabitEthernet0/7,153134880,130810605
2020-09-28T09:31:58.861743,GigabitEthernet0/7,153850646,131525137
2020-09-28T09:32:04.250227,GigabitEthernet0/7,154558360,132234318
2020-09-28T09:32:09.445547,GigabitEthernet0/7,155270100,132946106
2020-09-28T09:32:14.715404,GigabitEthernet0/7,155980498,133655270
2020-09-28T09:32:20.133708,GigabitEthernet0/7,156690896,134372426
2020-09-28T09:32:25.306617,GigabitEthernet0/7,157401294,135077564
